Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
Tu bedzie ED, 1, -2.147483648E9
